,start,end,duration,round_epochs,loss,accuracy,f1score,val_loss,val_accuracy,val_f1score,lr,first_dropout,first_neuron,first_activation,kernel_initializer,second_neuron,second_activation,second_dropout,last_activation,optimizer,losses,batch_size,epochs
3850,08/08/23-193121,08/08/23-193128,6.984119653701782,100,0.6096687316894531,0.6834264397621155,0.36338353157043457,0.6120659112930298,0.701298713684082,0.3863353431224823,10.0,0.25,12,relu,uniform,24,relu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
3851,08/08/23-193128,08/08/23-193135,6.669683218002319,100,0.6065860390663147,0.6871508359909058,0.4423842132091522,0.5958264470100403,0.6969696879386902,0.4999999403953552,10.0,0.25,12,relu,uniform,24,relu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
3852,08/08/23-193135,08/08/23-193142,6.621665954589844,100,0.6188132762908936,0.7039105892181396,0.37102070450782776,0.5900152921676636,0.6796537041664124,0.25680267810821533,10.0,0.25,12,relu,uniform,24,relu,0.2,tanh,Adam,binary_crossentropy,200,20
3853,08/08/23-193142,08/08/23-193149,6.201330900192261,100,0.7099050283432007,0.6778398752212524,0.2806878089904785,0.7337483763694763,0.6406926512718201,0.23853206634521484,10.0,0.25,12,relu,uniform,24,relu,0.2,tanh,Adam,binary_crossentropy,400,20
3854,08/08/23-193149,08/08/23-193156,7.085659027099609,100,1.717058777809143,0.6759776473045349,0.4848305284976959,0.7178220748901367,0.7056276798248291,0.4883512258529663,10.0,0.25,12,relu,uniform,24,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
3855,08/08/23-193157,08/08/23-193203,6.66168475151062,100,2.687032699584961,0.5791434049606323,0.4366666078567505,2.4235129356384277,0.6277056336402893,0.5274724960327148,10.0,0.25,12,relu,uniform,24,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
3856,08/08/23-193204,08/08/23-193210,6.52898645401001,100,0.6106293201446533,0.6722532510757446,0.26792046427726746,0.6207886338233948,0.6753246784210205,0.2550504803657532,10.0,0.25,12,relu,uniform,24,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
3857,08/08/23-193211,08/08/23-193217,6.187095880508423,100,0.6118919253349304,0.6778398752212524,0.40984803438186646,0.6189476847648621,0.6926407217979431,0.43199995160102844,10.0,0.25,12,relu,uniform,24,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
3858,08/08/23-193217,08/08/23-193225,7.437738656997681,100,0.5832639932632446,0.6797020435333252,0.34145769476890564,0.6018330454826355,0.6969696879386902,0.436376690864563,10.0,0.25,12,relu,uniform,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
3859,08/08/23-193225,08/08/23-193232,6.659607172012329,100,0.6130010485649109,0.7057728171348572,0.42244893312454224,0.6076061129570007,0.6969696879386902,0.42622947692871094,10.0,0.25,12,relu,uniform,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
3860,08/08/23-193232,08/08/23-193239,6.697885274887085,100,0.9082313179969788,0.6666666865348816,0.30174726247787476,0.7954058051109314,0.6190476417541504,0.10416664183139801,10.0,0.25,12,relu,uniform,24,relu,0.4,tanh,Adam,binary_crossentropy,200,20
3861,08/08/23-193240,08/08/23-193246,6.253448486328125,100,3.7243077754974365,0.6461824774742126,0.2814011871814728,3.193911552429199,0.6753246784210205,0.3697478771209717,10.0,0.25,12,relu,uniform,24,relu,0.4,tanh,Adam,binary_crossentropy,400,20
3862,08/08/23-193246,08/08/23-193253,7.08969259262085,100,0.5879035592079163,0.7113593816757202,0.459898442029953,0.5495656728744507,0.709956705570221,0.44851991534233093,10.0,0.25,12,relu,uniform,24,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
3863,08/08/23-193254,08/08/23-193301,6.713238954544067,100,5.296865463256836,0.6480447053909302,0.006944440770894289,5.613189697265625,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,24,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
3864,08/08/23-193301,08/08/23-193308,6.829872369766235,100,0.5715720057487488,0.7150837779045105,0.4621772766113281,0.5906046628952026,0.709956705570221,0.411111056804657,10.0,0.25,12,relu,uniform,24,elu,0.0,sigmoid,Adam,binary_crossentropy,200,20
3865,08/08/23-193308,08/08/23-193315,6.190904140472412,100,0.5978001356124878,0.6890130639076233,0.3394967317581177,0.6035037636756897,0.6753246784210205,0.3362831473350525,10.0,0.25,12,relu,uniform,24,elu,0.0,sigmoid,Adam,binary_crossentropy,400,20
3866,08/08/23-193315,08/08/23-193322,7.075292587280273,100,0.5775842070579529,0.7094972133636475,0.4693059027194977,0.5927635431289673,0.7142857313156128,0.42896169424057007,10.0,0.25,12,relu,uniform,24,elu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
3867,08/08/23-193323,08/08/23-193329,6.688558101654053,100,0.5860759615898132,0.7057728171348572,0.4629179537296295,0.5935564637184143,0.701298713684082,0.48888885974884033,10.0,0.25,12,relu,uniform,24,elu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
3868,08/08/23-193330,08/08/23-193336,6.704516172409058,100,5.263515472412109,0.6573556661605835,0.014492751099169254,5.609072685241699,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,24,elu,0.0,tanh,Adam,binary_crossentropy,200,20
3869,08/08/23-193337,08/08/23-193343,6.263001918792725,100,0.7341562509536743,0.6759776473045349,0.3412335216999054,0.5616611838340759,0.6883116960525513,0.333333283662796,10.0,0.25,12,relu,uniform,24,elu,0.0,tanh,Adam,binary_crossentropy,400,20
3870,08/08/23-193344,08/08/23-193351,7.199649810791016,100,5.105916976928711,0.6610800623893738,0.059207845479249954,5.609072685241699,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,24,elu,0.0,tanh,Nadam,binary_crossentropy,200,20
3871,08/08/23-193351,08/08/23-193359,7.225409030914307,100,5.200413227081299,0.6629422903060913,0.04586894065141678,5.609072208404541,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,24,elu,0.0,tanh,Nadam,binary_crossentropy,400,20
3872,08/08/23-193359,08/08/23-193406,6.721032619476318,100,0.595211386680603,0.6945996284484863,0.3536069393157959,0.6068297028541565,0.6969696879386902,0.28921565413475037,10.0,0.25,12,relu,uniform,24,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
3873,08/08/23-193406,08/08/23-193413,7.125218629837036,100,0.5842832326889038,0.7113593816757202,0.4160803556442261,0.6051696538925171,0.6969696879386902,0.4776118993759155,10.0,0.25,12,relu,uniform,24,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
3874,08/08/23-193414,08/08/23-193421,7.01533579826355,100,0.577928364276886,0.6834264397621155,0.32751691341400146,0.590222179889679,0.6883116960525513,0.2794117331504822,10.0,0.25,12,relu,uniform,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
3875,08/08/23-193421,08/08/23-193428,6.8110082149505615,100,0.618973433971405,0.6666666865348816,0.19367706775665283,0.6129630208015442,0.6839826703071594,0.3047618567943573,10.0,0.25,12,relu,uniform,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
3876,08/08/23-193429,08/08/23-193435,6.719614028930664,100,3.977668285369873,0.6797020435333252,0.20299144089221954,5.609072685241699,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,24,elu,0.2,tanh,Adam,binary_crossentropy,200,20
3877,08/08/23-193436,08/08/23-193442,6.237139940261841,100,5.136765003204346,0.6517691016197205,0.02173912711441517,5.609072208404541,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,24,elu,0.2,tanh,Adam,binary_crossentropy,400,20
3878,08/08/23-193443,08/08/23-193450,7.060149908065796,100,5.220699310302734,0.633147120475769,0.09373215585947037,5.609072685241699,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,24,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
3879,08/08/23-193450,08/08/23-193457,6.6801252365112305,100,0.6722157597541809,0.685288667678833,0.2801598608493805,0.5824213624000549,0.6709956526756287,0.2549019455909729,10.0,0.25,12,relu,uniform,24,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
3880,08/08/23-193457,08/08/23-193504,6.637196779251099,100,0.58135986328125,0.6945996284484863,0.4540625810623169,0.596744954586029,0.701298713684082,0.394957959651947,10.0,0.25,12,relu,uniform,24,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
3881,08/08/23-193504,08/08/23-193511,6.220959186553955,100,0.6198427081108093,0.6648044586181641,0.09785713255405426,0.6128399968147278,0.649350643157959,0.19801975786685944,10.0,0.25,12,relu,uniform,24,elu,0.4,sigmoid,Adam,binary_crossentropy,400,20
3882,08/08/23-193511,08/08/23-193518,7.032732248306274,100,0.5678712129592896,0.6890130639076233,0.41694045066833496,0.5858018398284912,0.7142857313156128,0.4726189970970154,10.0,0.25,12,relu,uniform,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
3883,08/08/23-193519,08/08/23-193525,6.671820402145386,100,0.6126094460487366,0.6629422903060913,0.041582729667425156,0.6227712035179138,0.6320346593856812,0.0,10.0,0.25,12,relu,uniform,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
3884,08/08/23-193526,08/08/23-193532,6.714851379394531,100,3.8415110111236572,0.6089385747909546,0.3700692355632782,2.5790181159973145,0.588744580745697,0.5241892337799072,10.0,0.25,12,relu,uniform,24,elu,0.4,tanh,Adam,binary_crossentropy,200,20
3885,08/08/23-193533,08/08/23-193539,6.26818585395813,100,1.8397432565689087,0.4543761610984802,0.45069223642349243,0.971336305141449,0.39393940567970276,0.43999993801116943,10.0,0.25,12,relu,uniform,24,elu,0.4,tanh,Adam,binary_crossentropy,400,20
3886,08/08/23-193540,08/08/23-193547,7.11845326423645,100,0.6055858135223389,0.690875232219696,0.3756619393825531,0.7005932927131653,0.6709956526756287,0.2306940108537674,10.0,0.25,12,relu,uniform,24,elu,0.4,tanh,Nadam,binary_crossentropy,200,20
3887,08/08/23-193547,08/08/23-193554,6.652442455291748,100,0.8243299722671509,0.6499068737030029,0.46201545000076294,0.5418989062309265,0.7142857313156128,0.52173912525177,10.0,0.25,12,relu,uniform,24,elu,0.4,tanh,Nadam,binary_crossentropy,400,20
3888,08/08/23-193554,08/08/23-193601,6.573362588882446,100,0.596045732498169,0.7020484209060669,0.47640323638916016,0.5837463736534119,0.7142857313156128,0.423409640789032,10.0,0.25,12,relu,uniform,36,relu,0.0,sigmoid,Adam,binary_crossentropy,200,20
3889,08/08/23-193601,08/08/23-193608,6.172945737838745,100,0.5955688953399658,0.6741154789924622,0.34623152017593384,0.5970162153244019,0.6796537041664124,0.383333295583725,10.0,0.25,12,relu,uniform,36,relu,0.0,sigmoid,Adam,binary_crossentropy,400,20
3890,08/08/23-193608,08/08/23-193615,7.016234874725342,100,0.6034972071647644,0.6834264397621155,0.41428565979003906,0.6138184070587158,0.6709956526756287,0.29072678089141846,10.0,0.25,12,relu,uniform,36,relu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
3891,08/08/23-193616,08/08/23-193622,6.58578634262085,100,0.5920254588127136,0.7020484209060669,0.4633539319038391,0.6044310331344604,0.6883116960525513,0.4374999403953552,10.0,0.25,12,relu,uniform,36,relu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
3892,08/08/23-193623,08/08/23-193629,6.660605192184448,100,0.8640367388725281,0.6666666865348816,0.4854661524295807,0.5648677945137024,0.7402597665786743,0.5499999523162842,10.0,0.25,12,relu,uniform,36,relu,0.0,tanh,Adam,binary_crossentropy,200,20
3893,08/08/23-193630,08/08/23-193636,6.222531795501709,100,3.3905229568481445,0.6108007431030273,0.3715904951095581,3.1100544929504395,0.701298713684082,0.4732823967933655,10.0,0.25,12,relu,uniform,36,relu,0.0,tanh,Adam,binary_crossentropy,400,20
3894,08/08/23-193636,08/08/23-193643,7.0511250495910645,100,0.8852287530899048,0.685288667678833,0.465495228767395,0.5397661328315735,0.7489177584648132,0.5039999485015869,10.0,0.25,12,relu,uniform,36,relu,0.0,tanh,Nadam,binary_crossentropy,200,20
3895,08/08/23-193644,08/08/23-193651,6.696659803390503,100,1.715282917022705,0.6163873076438904,0.4790913164615631,0.7541804313659668,0.6796537041664124,0.5747126340866089,10.0,0.25,12,relu,uniform,36,relu,0.0,tanh,Nadam,binary_crossentropy,400,20
3896,08/08/23-193651,08/08/23-193658,6.604431390762329,100,0.5801082253456116,0.6871508359909058,0.4014616012573242,0.5797935724258423,0.7316017150878906,0.4365078806877136,10.0,0.25,12,relu,uniform,36,relu,0.2,sigmoid,Adam,binary_crossentropy,200,20
3897,08/08/23-193658,08/08/23-193704,6.260122537612915,100,0.6219412088394165,0.6759776473045349,0.24581165611743927,0.65227210521698,0.6363636255264282,0.1428571194410324,10.0,0.25,12,relu,uniform,36,relu,0.2,sigmoid,Adam,binary_crossentropy,400,20
3898,08/08/23-193705,08/08/23-193712,7.060680866241455,100,0.5920323133468628,0.6927374005317688,0.4713669717311859,0.5943489670753479,0.6926407217979431,0.4539681673049927,10.0,0.25,12,relu,uniform,36,relu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
3899,08/08/23-193712,08/08/23-193719,6.6927490234375,100,0.6306244134902954,0.6722532510757446,0.36052536964416504,0.6424533724784851,0.6450216174125671,0.3050847053527832,10.0,0.25,12,relu,uniform,36,relu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
3900,08/08/23-193720,08/08/23-193726,6.7335145473480225,100,4.428707122802734,0.6182495355606079,0.2635774314403534,4.729126930236816,0.6450216174125671,0.10112357884645462,10.0,0.25,12,relu,uniform,36,relu,0.2,tanh,Adam,binary_crossentropy,200,20
3901,08/08/23-193727,08/08/23-193733,6.281703472137451,100,1.0089813470840454,0.6275604963302612,0.43596261739730835,0.6631949543952942,0.649350643157959,0.44137927889823914,10.0,0.25,12,relu,uniform,36,relu,0.2,tanh,Adam,binary_crossentropy,400,20
3902,08/08/23-193734,08/08/23-193741,7.074631452560425,100,3.456437826156616,0.5214152932167053,0.40905001759529114,3.196125030517578,0.5627705454826355,0.45689648389816284,10.0,0.25,12,relu,uniform,36,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
3903,08/08/23-193741,08/08/23-193748,6.687941551208496,100,4.848318099975586,0.6517691016197205,0.11398173123598099,5.609072208404541,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,36,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
3904,08/08/23-193748,08/08/23-193755,6.564006328582764,100,0.5709881782531738,0.7094972133636475,0.43170687556266785,0.5914170145988464,0.6926407217979431,0.4510658383369446,10.0,0.25,12,relu,uniform,36,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
3905,08/08/23-193755,08/08/23-193802,6.245271444320679,100,0.6115793585777283,0.6797020435333252,0.32855725288391113,0.6208404302597046,0.6536796689033508,0.2857142388820648,10.0,0.25,12,relu,uniform,36,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
3906,08/08/23-193802,08/08/23-193809,6.984705686569214,100,0.5807291865348816,0.7076349854469299,0.47327518463134766,0.6063743233680725,0.6753246784210205,0.3102240562438965,10.0,0.25,12,relu,uniform,36,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
3907,08/08/23-193810,08/08/23-193818,8.031295776367188,100,0.5937631726264954,0.6797020435333252,0.17283949255943298,0.6125620603561401,0.6450216174125671,0.1458333134651184,10.0,0.25,12,relu,uniform,36,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
3908,08/08/23-193818,08/08/23-193825,7.150430917739868,100,1.032959222793579,0.6554934978485107,0.5072941780090332,0.592984676361084,0.6926407217979431,0.513157844543457,10.0,0.25,12,relu,uniform,36,relu,0.4,tanh,Adam,binary_crossentropy,200,20
3909,08/08/23-193826,08/08/23-193832,6.214284896850586,100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,36,relu,0.4,tanh,Adam,binary_crossentropy,400,20
3910,08/08/23-193832,08/08/23-193840,7.04121470451355,100,0.5892861485481262,0.6945996284484863,0.4735182523727417,0.5421767830848694,0.7445887327194214,0.5499999523162842,10.0,0.25,12,relu,uniform,36,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
3911,08/08/23-193840,08/08/23-193847,6.670370101928711,100,2.132401466369629,0.42830538749694824,0.4683069586753845,1.2692400217056274,0.36796537041664124,0.535031795501709,10.0,0.25,12,relu,uniform,36,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
3912,08/08/23-193847,08/08/23-193854,6.555870294570923,100,0.6047834157943726,0.6983240246772766,0.43764054775238037,0.6033890247344971,0.6883116960525513,0.3853657841682434,10.0,0.25,12,relu,uniform,36,elu,0.0,sigmoid,Adam,binary_crossentropy,200,20
3913,08/08/23-193854,08/08/23-193900,6.183168649673462,100,0.6001465320587158,0.7094972133636475,0.415151447057724,0.5933429002761841,0.7142857313156128,0.5074626207351685,10.0,0.25,12,relu,uniform,36,elu,0.0,sigmoid,Adam,binary_crossentropy,400,20
3914,08/08/23-193901,08/08/23-193908,7.0553998947143555,100,0.5734365582466125,0.7094972133636475,0.5073096752166748,0.5951318740844727,0.7229437232017517,0.4215456247329712,10.0,0.25,12,relu,uniform,36,elu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
3915,08/08/23-193908,08/08/23-193915,6.7002177238464355,100,0.599412739276886,0.685288667678833,0.38928109407424927,0.603809654712677,0.701298713684082,0.4732823967933655,10.0,0.25,12,relu,uniform,36,elu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
3916,08/08/23-193916,08/08/23-193922,6.727232933044434,100,5.285271167755127,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,36,elu,0.0,tanh,Adam,binary_crossentropy,200,20
3917,08/08/23-193923,08/08/23-193929,6.28436541557312,100,5.103899002075195,0.6499068737030029,0.03861565515398979,5.609072208404541,0.6363636255264282,0.0,10.0,0.25,12,relu,uniform,36,elu,0.0,tanh,Adam,binary_crossentropy,400,20
3918,08/08/23-193930,08/08/23-193937,7.099440336227417,100,4.316707134246826,0.6294227242469788,0.28043830394744873,3.8143222332000732,0.6320346593856812,0.20666663348674774,10.0,0.25,12,relu,uniform,36,elu,0.0,tanh,Nadam,binary_crossentropy,200,20
3919,08/08/23-193937,08/08/23-193944,6.689967393875122,100,0.6901485919952393,0.6945996284484863,0.38081228733062744,0.5828835368156433,0.6926407217979431,0.43199995160102844,10.0,0.25,12,relu,uniform,36,elu,0.0,tanh,Nadam,binary_crossentropy,400,20
3920,08/08/23-193944,08/08/23-193951,6.611485242843628,100,0.575975775718689,0.7206704020500183,0.4640835225582123,0.5864348411560059,0.709956705570221,0.3950309753417969,10.0,0.25,12,relu,uniform,36,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
3921,08/08/23-193951,08/08/23-193957,6.165393352508545,100,0.6034106016159058,0.6797020435333252,0.2201414555311203,0.6157776713371277,0.6450216174125671,0.16326527297496796,10.0,0.25,12,relu,uniform,36,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
3922,08/08/23-193958,08/08/23-194005,7.297179698944092,100,0.590919017791748,0.6945996284484863,0.43600472807884216,0.5936276912689209,0.6969696879386902,0.4598424434661865,10.0,0.25,12,relu,uniform,36,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
3923,08/08/23-194006,08/08/23-194012,6.658573389053345,100,0.6015188097953796,0.7132216095924377,0.44671690464019775,0.5952326655387878,0.701298713684082,0.4732823967933655,10.0,0.25,12,relu,uniform,36,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
3924,08/08/23-194013,08/08/23-194020,6.7396509647369385,100,1.7555034160614014,0.5847299695014954,0.44474849104881287,1.1158961057662964,0.6536796689033508,0.4494689702987671,10.0,0.25,12,relu,uniform,36,elu,0.2,tanh,Adam,binary_crossentropy,200,20
3925,08/08/23-194020,08/08/23-194026,6.202600479125977,100,2.1530256271362305,0.49534451961517334,0.46320801973342896,1.272818922996521,0.43290042877197266,0.5270758271217346,10.0,0.25,12,relu,uniform,36,elu,0.2,tanh,Adam,binary_crossentropy,400,20
3926,08/08/23-194027,08/08/23-194034,7.023743152618408,100,2.86103892326355,0.5363128781318665,0.4031996726989746,0.9924517273902893,0.6060606241226196,0.54958176612854,10.0,0.25,12,relu,uniform,36,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
3927,08/08/23-194034,08/08/23-194041,6.684183359146118,100,0.7010504007339478,0.7020484209060669,0.3976072669029236,0.5727470517158508,0.6969696879386902,0.35185179114341736,10.0,0.25,12,relu,uniform,36,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
3928,08/08/23-194041,08/08/23-194048,6.545082330703735,100,0.6097462177276611,0.690875232219696,0.39202067255973816,0.632381021976471,0.649350643157959,0.16981130838394165,10.0,0.25,12,relu,uniform,36,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
